date,coin_type,circulation_supply
2019-09-20,USDT,1950001017.00001
2019-09-21,USDT,1950001017.00001
2019-09-22,USDT,1950001017.00001
2019-09-23,USDT,1950001017.00001
2019-09-24,USDT,1965001017.00001
2019-09-25,USDT,1965001017.0
2019-09-26,USDT,1965001017.00001
2019-09-27,USDT,1965001017.0
2019-09-28,USDT,1965001016.99999
2019-09-29,USDT,1965001017.0
2019-09-30,USDT,1985001017.00001
2019-10-01,USDT,1985001017.00001
2019-10-02,USDT,1985001017.00001
2019-10-03,USDT,1985001017.00001
2019-10-04,USDT,1985001017.0
2019-10-05,USDT,1985001017.00001
2019-10-06,USDT,1985001017.0
2019-10-07,USDT,2005001017.0
2019-10-08,USDT,2005001017.0
2019-10-09,USDT,2005001017.00001
2019-10-10,USDT,2025001016.99999
2019-10-11,USDT,2025001017.0
2019-10-12,USDT,2025001016.99999
2019-10-13,USDT,2025001016.99999
2019-10-14,USDT,2025001017.0
2019-10-15,USDT,2025001016.99999
2019-10-16,USDT,2025001016.99999
2019-10-17,USDT,2025001016.99999
2019-10-18,USDT,2025001016.99999
2019-10-19,USDT,2025001016.99999
2019-10-20,USDT,2025001016.99999
2019-10-21,USDT,2025001016.99999
2019-10-22,USDT,2025001016.99999
2019-10-23,USDT,2025001016.99999
2019-10-24,USDT,2025001017.0
2019-10-25,USDT,2025001016.99998
2019-10-26,USDT,2025001016.99998
2019-10-27,USDT,2025001016.99999
2019-10-28,USDT,2025001016.99999
2019-10-29,USDT,2025001017.0
2019-10-30,USDT,2025001016.99999
2019-10-31,USDT,2025001016.99999
2019-11-01,USDT,2025001016.99999
2019-11-02,USDT,2025001016.99999
2019-11-03,USDT,2025001016.99998
2019-11-04,USDT,2025001016.99998
2019-11-05,USDT,2025001016.99999
2019-11-06,USDT,2025001016.99998
2019-11-07,USDT,2025001016.99997
2019-11-08,USDT,2025001016.99997
2019-11-09,USDT,2025001016.99998
2019-11-10,USDT,2025001016.99998
2019-11-11,USDT,2025001016.99997
2019-11-12,USDT,4108044456.1
2019-11-13,USDT,4108044456.1
2019-11-14,USDT,4108044456.1
2019-11-15,USDT,4108044456.1
2019-11-16,USDT,4108044456.1
2019-11-17,USDT,4108044456.1
2019-11-18,USDT,4108044456.1
2019-11-19,USDT,4108044456.1
2019-11-20,USDT,4108044456.1
2019-11-21,USDT,4108044456.1
2019-11-22,USDT,4108044456.1
2019-11-23,USDT,4108044456.1
2019-11-24,USDT,4108044456.1
2019-11-25,USDT,4108044456.1
2019-11-26,USDT,4108044456.1
2019-11-27,USDT,4108044456.1
2019-11-28,USDT,4108044456.1
2019-11-29,USDT,4108044456.1
2019-11-30,USDT,4108044456.1
2019-12-01,USDT,4108044456.1
2019-12-02,USDT,4108044456.1
2019-12-03,USDT,4108044456.1
2019-12-04,USDT,4108044456.1
2019-12-05,USDT,4108044456.1
2019-12-06,USDT,4108044456.1
2019-12-07,USDT,4108044456.1
2019-12-08,USDT,4108044456.1
2019-12-09,USDT,4108044456.1
2019-12-10,USDT,4108044456.1
2019-12-11,USDT,4108044456.1
2019-12-12,USDT,2225001016.99998
2019-12-13,USDT,4108044456.1
2019-12-14,USDT,4108044456.1
2019-12-15,USDT,4108044456.1
2019-12-16,USDT,4108044456.1
2019-12-17,USDT,4108044456.1
2019-12-18,USDT,4108044456.1
2019-12-19,USDT,4108044456.1
2019-12-20,USDT,4108044456.1
2019-12-21,USDT,4108044456.1
2019-12-22,USDT,4108044456.1
2019-12-23,USDT,4108044456.1
2019-12-24,USDT,4108044456.1
2019-12-25,USDT,4108044456.1
2019-12-26,USDT,4108044456.1
2019-12-27,USDT,4108044456.1
2019-12-28,USDT,4108044456.1
2019-12-29,USDT,4108044456.1
2019-12-30,USDT,4108044456.1
2019-12-31,USDT,4108044456.1
2020-01-01,USDT,4108044456.1
2020-01-02,USDT,4108044456.1
2020-01-03,USDT,4108044456.1
2020-01-04,USDT,4108044456.1
2020-01-05,USDT,4108044456.1
2020-01-06,USDT,4625593625.75515
2020-01-07,USDT,4625593625.75515
2020-01-08,USDT,4611062758.44882
2020-01-09,USDT,4611062758.44882
2020-01-10,USDT,4626062758.44882
2020-01-11,USDT,4626062758.44882
2020-01-12,USDT,4626141489.18882
2020-01-13,USDT,4626681489.18882
2020-01-14,USDT,4626681489.18882
2020-01-15,USDT,4633024246.28882
2020-01-16,USDT,4637028246.28882
2020-01-17,USDT,4637028246.28882
2020-01-18,USDT,4637207582.94882
2020-01-19,USDT,4637207582.94882
2020-01-20,USDT,4637207582.94882
2020-01-21,USDT,4642367414.0
2020-01-22,USDT,4642367414.0
2020-01-23,USDT,4642367414.0
2020-01-24,USDT,4642367414.0
2020-01-25,USDT,4642367414.0
2020-01-26,USDT,4642367414.0
2020-01-27,USDT,4642367414.0
2020-01-28,USDT,4642367414.0
2020-01-29,USDT,4642367414.0
2020-01-30,USDT,4642367414.0
2020-01-31,USDT,4642367414.0
2020-02-01,USDT,4642367414.0
2020-02-02,USDT,4642367414.0
2020-02-03,USDT,4642367414.0
2020-02-04,USDT,4642367414.0
2020-02-05,USDT,4642367414.0
2020-02-06,USDT,4642367414.0
2020-02-07,USDT,4642367414.0
2020-02-08,USDT,4642367414.0
2020-02-09,USDT,4642367414.0
2020-02-10,USDT,4642367414.0
2020-02-11,USDT,4642367414.0
2020-02-12,USDT,4642367414.0
2020-02-13,USDT,4642367414.0
2020-02-14,USDT,4642367414.0
2020-02-15,USDT,4642367414.0
2020-02-16,USDT,4642367414.0
2020-02-17,USDT,4642367414.0
2020-02-18,USDT,4642367414.0
2020-02-19,USDT,4642367414.0
2020-02-20,USDT,4642367414.0
2020-02-21,USDT,4642367414.0
2020-02-22,USDT,4642367414.0
2020-02-23,USDT,4642367414.0
2020-02-24,USDT,4642367414.0
2020-02-25,USDT,4642367414.0
2020-02-26,USDT,4642367414.0
2020-02-27,USDT,4642367414.0
2020-02-28,USDT,4642367414.0
2020-02-29,USDT,4642367414.0
2020-03-01,USDT,4642367414.0
2020-03-02,USDT,4642367414.0
2020-03-03,USDT,4642367414.0
2020-03-04,USDT,4642367414.0
2020-03-05,USDT,4642367414.0
2020-03-06,USDT,4642367414.0
2020-03-07,USDT,4642367414.0
2020-03-08,USDT,4642367414.0
2020-03-09,USDT,4642367414.0
2020-03-10,USDT,4642367414.0
2020-03-11,USDT,4642367414.0
2020-03-12,USDT,4642367414.0
2020-03-13,USDT,4642367414.0
2020-03-14,USDT,4642367414.0
2020-03-15,USDT,4642367414.0
2020-03-16,USDT,4642367414.0
2020-03-17,USDT,4642367414.0
2020-03-18,USDT,4642367414.0
2020-03-19,USDT,4642367414.0
2020-03-20,USDT,4642367414.0
2020-03-21,USDT,4642367414.0
2020-03-22,USDT,4642367414.0
2020-03-23,USDT,4642367414.0
2020-03-24,USDT,4642367414.0
2020-03-25,USDT,4642367414.0
2020-03-26,USDT,4642367414.0
2020-03-27,USDT,4642367414.0
2020-03-28,USDT,4642367414.0
2020-03-29,USDT,4642367414.0
2020-03-30,USDT,6166094189.58219
2020-03-31,USDT,6166094189.58219
2020-04-01,USDT,6166094189.58219
2020-04-02,USDT,6166094189.58219
2020-04-03,USDT,6166094189.58219
2020-04-04,USDT,6166094189.58219
2020-04-05,USDT,6166094189.58219
2020-04-06,USDT,6361032509.0
2020-04-07,USDT,6361032509.0
2020-04-08,USDT,6361032509.0
2020-04-09,USDT,6361032509.0
2020-04-10,USDT,6361032509.0
2020-04-11,USDT,6361032509.0
2020-04-12,USDT,6361032509.0
2020-04-13,USDT,6361032509.0
2020-04-14,USDT,6361032509.0
2020-04-15,USDT,6361032509.0
2020-04-16,USDT,6361032509.0
2020-04-17,USDT,6361032509.0
2020-04-18,USDT,6361032509.0
2020-04-19,USDT,6361032509.0
2020-04-20,USDT,6361032509.0
2020-04-21,USDT,6361032509.0
2020-04-22,USDT,6361032509.0
2020-04-23,USDT,6361032509.0
2020-04-24,USDT,6361032509.0
2020-04-25,USDT,6361032509.0
2020-04-26,USDT,6361032509.0
2020-04-27,USDT,6361032509.0
2020-04-28,USDT,6361032509.0
2020-04-29,USDT,6361032509.0
2020-04-30,USDT,6361032509.0
2020-05-01,USDT,6361032509.0
2020-05-02,USDT,6361032509.0
2020-05-03,USDT,6361032509.0
2020-05-04,USDT,6361032509.0
2020-05-05,USDT,6361032509.0
2020-05-06,USDT,6361032509.0
2020-05-07,USDT,6361032509.0
2020-05-08,USDT,6361032509.0
2020-05-09,USDT,6361032509.0
2020-05-10,USDT,6361032509.0
2020-05-11,USDT,6361032509.0
2020-05-12,USDT,6361032509.0
2020-05-13,USDT,8798069379.47
2020-05-14,USDT,8798069379.47
2020-05-15,USDT,8798069379.47
2020-05-16,USDT,8798069379.47
2020-05-17,USDT,8798069379.47
2020-05-18,USDT,8798069379.47
2020-05-19,USDT,8798069379.47
2020-05-20,USDT,8798069379.47
2020-05-21,USDT,8798069379.47
2020-05-22,USDT,8798069379.47
2020-05-23,USDT,8798069379.47
2020-05-24,USDT,8798069379.47
2020-05-25,USDT,8798069379.47
2020-05-26,USDT,8798069379.47
2020-05-27,USDT,8798069379.47
2020-05-28,USDT,8798069379.47
2020-05-29,USDT,8798069379.47
2020-05-30,USDT,8798069379.47
2020-05-31,USDT,8798069379.47
2020-06-01,USDT,9187991662.60765
2020-06-02,USDT,9187991662.60765
2020-06-03,USDT,9187991662.60765
2020-06-04,USDT,9187991662.60765
2020-06-05,USDT,9187991662.60765
2020-06-06,USDT,9187991662.60765
2020-06-07,USDT,9187991662.60765
2020-06-08,USDT,9187991662.60765
2020-06-09,USDT,9187991662.60765
2020-06-10,USDT,9187991662.60765
2020-06-11,USDT,9187991662.60765
2020-06-12,USDT,9187991662.60765
2020-06-13,USDT,9187991662.60765
2020-06-14,USDT,9187991662.60765
2020-06-15,USDT,9187991662.60765
2020-06-16,USDT,9187991662.60765
2020-06-17,USDT,9187991662.60765
2020-06-18,USDT,9187991662.60765
2020-06-19,USDT,9187991662.60765
2020-06-20,USDT,9187991662.60765
2020-06-21,USDT,9187991662.60765
2020-06-22,USDT,9187991662.60765
2020-06-23,USDT,9187991662.60765
2020-06-24,USDT,9187991662.60765
2020-06-25,USDT,9187991662.60765
2020-06-26,USDT,9187991662.60765
2020-06-27,USDT,9187991662.60765
2020-06-28,USDT,9187991662.60765
2020-06-29,USDT,9187991662.60765
2020-06-30,USDT,9187991662.60765
2020-07-01,USDT,9187991662.60765
2020-07-02,USDT,9187991662.60765
2020-07-03,USDT,9187991662.60765
2020-07-04,USDT,9187991662.60765
2020-07-05,USDT,9187991662.60765
2020-07-06,USDT,9187991662.60765
2020-07-07,USDT,9187991662.60765
2020-07-08,USDT,9187991662.60765
2020-07-09,USDT,9187991662.60765
2020-07-10,USDT,9187991662.60765
2020-07-11,USDT,9187991662.60765
2020-07-12,USDT,9187991662.60765
2020-07-13,USDT,9187991662.60765
2020-07-14,USDT,9187991662.60765
2020-07-15,USDT,9187991662.60765
2020-07-16,USDT,9187991662.60765
2020-07-17,USDT,9187991662.60765
2020-07-18,USDT,9187991662.60765
2020-07-19,USDT,9187991662.60765
2020-07-20,USDT,9187991662.60765
2020-07-21,USDT,9187991662.60765
2020-07-22,USDT,9998221723.19198
2020-07-23,USDT,9998221723.19198
2020-07-24,USDT,9998221723.19198
2020-07-25,USDT,9998221723.19198
2020-07-26,USDT,9998221723.19198
2020-07-27,USDT,9998221723.19198
2020-07-28,USDT,9998221723.19198
2020-07-29,USDT,9998221723.19198
2020-07-30,USDT,9998221723.19198
2020-07-31,USDT,9998221723.19198
2020-08-01,USDT,9998221723.19198
2020-08-02,USDT,9998221723.19198
2020-08-03,USDT,9998221723.19198
2020-08-04,USDT,9998221723.19198
2020-08-05,USDT,9998221723.19198
2020-08-06,USDT,9998221723.19198
2020-08-07,USDT,9998221723.19198
2020-08-08,USDT,9998221723.19198
2020-08-09,USDT,9998221723.19198
2020-08-10,USDT,9998221723.19198
2020-08-11,USDT,9998221723.19198
2020-08-12,USDT,9998221723.19198
2020-08-13,USDT,9998221723.19198
2020-08-14,USDT,9998221723.19198
2020-08-15,USDT,9998221723.19198
2020-08-16,USDT,9998221723.19198
2020-08-17,USDT,9998221723.19198
2020-08-18,USDT,9998221723.19198
2020-08-19,USDT,9998221723.19198
2020-08-20,USDT,9998221723.19198
2020-08-21,USDT,9998221723.19198
2020-08-22,USDT,9998221723.19198
2020-08-23,USDT,9998221723.19198
2020-08-24,USDT,9998221723.19198
2020-08-25,USDT,9998221723.19198
2020-08-26,USDT,9998221723.19198
2020-08-27,USDT,9998221723.19198
2020-08-28,USDT,9998221723.19198
2020-08-29,USDT,9998221723.19198
2020-08-30,USDT,9998221723.19198
2020-08-31,USDT,13430692319.073
2020-09-01,USDT,13430692319.073
2020-09-02,USDT,13623762123.683
2020-09-03,USDT,13751463499.833
2020-09-04,USDT,14090559427.0124
2020-09-05,USDT,14127559419.5939
2020-09-06,USDT,14145559419.5939
2020-09-07,USDT,14200158820.1939
2020-09-08,USDT,14332063126.0653
2020-09-09,USDT,14431925923.0153
2020-09-10,USDT,14572328845.0953
2020-09-11,USDT,14683231640.5139
2020-09-12,USDT,14709331640.5139
2020-09-13,USDT,14709331640.5139
2020-09-14,USDT,14709331640.5139
2020-09-15,USDT,14948443415.8939
2020-09-16,USDT,15044943415.8939
2020-09-17,USDT,15110798985.1239
2020-09-18,USDT,15197997786.3239
2020-09-19,USDT,15198406769.7009
2020-09-20,USDT,15194297786.3139
2020-09-21,USDT,15211973023.9753
2020-09-22,USDT,15204746688.3053
2020-09-23,USDT,15220640370.9739
2020-09-24,USDT,15220640370.9739
2020-09-25,USDT,15272639838.5039
2020-09-26,USDT,15339639837.5039
2020-09-27,USDT,15388139837.4939
2020-09-28,USDT,15460539837.4939
2020-09-29,USDT,15501380493.8239
2020-09-30,USDT,15501377993.1966
2020-10-01,USDT,15539787975.4866
2020-10-02,USDT,15579920741.6366
2020-10-03,USDT,15574921181.6381
2020-10-04,USDT,15610921181.6381
2020-10-05,USDT,15600921181.6381
2020-10-06,USDT,15607118420.5181
2020-10-07,USDT,15607368420.5181
2020-10-08,USDT,15607823972.4681
2020-10-09,USDT,15708968977.4681
2020-10-10,USDT,15721468977.4281
2020-10-11,USDT,15721468977.4281
2020-10-12,USDT,15741468977.4281
2020-10-13,USDT,15743801845.2181
2020-10-14,USDT,15750201845.2181
2020-10-15,USDT,15771114153.4281
2020-10-16,USDT,15806963304.2781
2020-10-17,USDT,15816963304.2681
2020-10-18,USDT,15832663304.2681
2020-10-19,USDT,15857387814.7481
2020-10-20,USDT,15897187814.7481
2020-10-21,USDT,15897187814.7481
2020-10-22,USDT,15897187814.7481
2020-10-23,USDT,16135737134.7681
2020-10-24,USDT,16273037134.7083
2020-10-25,USDT,16326760602.5783
2020-10-26,USDT,16369460602.5783
2020-10-27,USDT,16369460602.5783
2020-10-28,USDT,16494460601.5583
2020-10-29,USDT,16532560601.5583
2020-10-30,USDT,16532560601.5583
2020-10-31,USDT,16654304931.4983
2020-11-01,USDT,16669602134.2883
2020-11-02,USDT,16669602134.2883
2020-11-03,USDT,16754802134.2883
2020-11-04,USDT,16754802134.2883
2020-11-05,USDT,16985892217.1883
2020-11-06,USDT,17126790004.3883
2020-11-07,USDT,17195790004.3883
2020-11-08,USDT,17260790004.3883
2020-11-09,USDT,17340690004.3883
2020-11-10,USDT,17456859235.1583
2020-11-11,USDT,17551209235.1583
2020-11-12,USDT,17696998745.6383
2020-11-13,USDT,17833043700.6883
2020-11-14,USDT,17866843500.8883
2020-11-15,USDT,17866843500.8883
2020-11-16,USDT,17949442302.0883
2020-11-17,USDT,18018593900.4783
2020-11-18,USDT,18114993301.0783
2020-11-19,USDT,18186493301.0783
2020-11-20,USDT,18375493301.0483
2020-11-21,USDT,18469593301.0483
2020-11-22,USDT,18499393301.0483
2020-11-23,USDT,18654483312.0183
2020-11-24,USDT,18654483312.0183
2020-11-25,USDT,18654483312.0183
2020-11-26,USDT,18957655236.6383
2020-11-27,USDT,19038287104.7583
2020-11-28,USDT,19109887104.7583
2020-11-29,USDT,19127387104.7583
2020-11-30,USDT,19127387104.7583
2020-12-01,USDT,19404637102.7483
2020-12-02,USDT,19450653386.4683
2020-12-03,USDT,19532448591.2483
2020-12-04,USDT,19634648391.4483
2020-12-05,USDT,19659810789.0383
2020-12-06,USDT,19682010789.0383
2020-12-07,USDT,19713795599.2283
2020-12-08,USDT,19713795599.2283
2020-12-09,USDT,19753495599.2183
2020-12-10,USDT,19768995599.2183
2020-12-11,USDT,19816995608.5183
2020-12-12,USDT,19834995608.5183
2020-12-13,USDT,19834995608.5183
2020-12-14,USDT,19764781179.7783
2020-12-15,USDT,19779781179.7783
2020-12-16,USDT,19779781179.7783
2020-12-17,USDT,19997839261.6983
2020-12-18,USDT,20110339261.6983
2020-12-19,USDT,20300339261.6983
2020-12-20,USDT,20305339261.6983
2020-12-21,USDT,20394567133.8283
2020-12-22,USDT,20394567133.8283
2020-12-23,USDT,20533166934.0283
2020-12-24,USDT,20684166934.0283
2020-12-25,USDT,20684166934.0283
2020-12-26,USDT,20714166934.0283
2020-12-27,USDT,20820866934.0283
2020-12-28,USDT,20841866934.0283
2020-12-29,USDT,20888059476.3683
2020-12-30,USDT,20926936250.3883
2020-12-31,USDT,21075636250.1783
2021-01-01,USDT,21205636250.1783
2021-01-02,USDT,21329136250.1583
2021-01-03,USDT,21329136250.1583
2021-01-04,USDT,21816136250.1583
2021-01-05,USDT,22120802760.7683
2021-01-06,USDT,22846409811.4483
2021-01-07,USDT,23456722608.6683
2021-01-08,USDT,23659828193.1683
2021-01-09,USDT,23659828193.1683
2021-01-10,USDT,24271812724.6342
2021-01-11,USDT,24232311850.0375
2021-01-12,USDT,24235818082.2275
2021-01-13,USDT,24259223323.4275
2021-01-14,USDT,24248132870.8642
2021-01-15,USDT,24290132870.8642
2021-01-16,USDT,24325132870.8642
2021-01-17,USDT,24325132870.8642
2021-01-18,USDT,24354632870.4855
2021-01-19,USDT,24747346121.8255
2021-01-20,USDT,24828846121.8255
2021-01-21,USDT,24728695772.1755
2021-01-22,USDT,24776394865.3755
2021-01-23,USDT,24817394865.3655
2021-01-24,USDT,24916394865.3655
2021-01-25,USDT,24973594865.3656
2021-01-26,USDT,25196886298.2856
2021-01-27,USDT,25401886298.2856
2021-01-28,USDT,25348709794.1156
2021-01-29,USDT,15560088301.3516
2021-01-30,USDT,26430641890.1055
2021-01-31,USDT,26430641890.1055
2021-02-01,USDT,26751241890.1055
2021-02-02,USDT,27021922209.7855
2021-02-03,USDT,27021922209.7855
2021-02-04,USDT,27425616215.7556
2021-02-05,USDT,27789216215.7556
2021-02-06,USDT,28227332457.5155
2021-02-07,USDT,28606332457.5155
2021-02-08,USDT,29754571161.8155
2021-02-09,USDT,30300564922.0555
2021-02-10,USDT,30727705081.8955
2021-02-11,USDT,30727705081.8955
2021-02-12,USDT,31141389460.5155
2021-02-13,USDT,31588698001.9655
2021-02-14,USDT,32089698001.9556
2021-02-15,USDT,32240698001.9556
2021-02-16,USDT,32416104717.2455
2021-02-17,USDT,33138339759.1955
2021-02-18,USDT,33531193546.4055
2021-02-19,USDT,34122835414.5456
2021-02-20,USDT,34122835414.5456
2021-02-21,USDT,34257535414.5456
2021-02-22,USDT,34761096221.7355
2021-02-23,USDT,34761096221.7355
2021-02-24,USDT,34883796221.7355
2021-02-25,USDT,35010178108.8456
2021-02-26,USDT,34982834545.6155
2021-02-27,USDT,34977434545.6155
2021-02-28,USDT,35054434545.6155
2021-03-01,USDT,35422388279.8856
2021-03-02,USDT,35871356760.4055
2021-03-03,USDT,35871356760.4055
2021-03-04,USDT,36364902053.5194
2021-03-05,USDT,36431133053.5194
2021-03-06,USDT,36461381802.7595
2021-03-07,USDT,36466881802.7595
2021-03-08,USDT,36466881802.7595
2021-03-09,USDT,37067128853.7094
2021-03-10,USDT,37492616366.1994
2021-03-11,USDT,38106573409.1594
2021-03-12,USDT,38106573409.1594
2021-03-13,USDT,38230573409.1594
2021-03-14,USDT,38515573409.1594
2021-03-15,USDT,38645724398.1694
2021-03-16,USDT,38695724398.1694
2021-03-17,USDT,38695724398.1694
2021-03-18,USDT,39208053040.5395
2021-03-19,USDT,39437067875.6995
2021-03-20,USDT,39517067875.6995
2021-03-21,USDT,39555067875.6995
2021-03-22,USDT,39655367575.9995
2021-03-23,USDT,39838509134.4395
2021-03-24,USDT,40288509134.4395
2021-03-25,USDT,40225509134.4395
2021-03-26,USDT,40160941170.2995
2021-03-27,USDT,40475941170.2995
2021-03-28,USDT,40477463996.7295
2021-03-29,USDT,40644668367.7969
2021-03-30,USDT,40713668367.7969
2021-03-31,USDT,40723168367.7969
2021-04-01,USDT,40723168367.7969
2021-04-02,USDT,42309752850.3168
2021-04-03,USDT,42359752850.3168
2021-04-04,USDT,42359752850.3168
2021-04-05,USDT,42990752850.3168
2021-04-06,USDT,43056098244.9268
2021-04-07,USDT,43639798244.9268
2021-04-08,USDT,43793798244.9268
2021-04-09,USDT,44376422420.7468
2021-04-10,USDT,44376422420.7468
2021-04-11,USDT,44424922420.7468
2021-04-12,USDT,45388521921.2468
2021-04-13,USDT,45855749841.3269
2021-04-14,USDT,46490412193.9769
2021-04-15,USDT,46871412193.9769
2021-04-16,USDT,47803790514.6569
2021-04-17,USDT,48075190514.6569
2021-04-18,USDT,48146486809.3669
2021-04-19,USDT,48689996564.5969
2021-04-20,USDT,49059828120.8317
2021-04-21,USDT,49320928120.8317
2021-04-22,USDT,49280887016.9417
2021-04-23,USDT,49431254438.5217
2021-04-24,USDT,49431254438.5217
2021-04-25,USDT,50006254438.5217
2021-04-26,USDT,50305857792.1717
2021-04-27,USDT,50926243338.3717
2021-04-28,USDT,51011953228.5017
2021-04-29,USDT,50995053228.5017
2021-04-30,USDT,51501107179.5517
2021-05-01,USDT,51781989850.8817
2021-05-02,USDT,52052989850.8817
2021-05-03,USDT,52168189850.8817
2021-05-04,USDT,52168189850.8817
2021-05-05,USDT,53558187414.6917
2021-05-06,USDT,54687184757.3417
2021-05-07,USDT,55265994297.8017
2021-05-08,USDT,55536494297.8017
2021-05-09,USDT,55791494297.8017
2021-05-10,USDT,56517925144.9617
2021-05-11,USDT,57286025144.9617
2021-05-12,USDT,57755893176.9317
2021-05-13,USDT,57755893176.9317
2021-05-14,USDT,58230798199.1917
2021-05-15,USDT,58309798199.1917
2021-05-16,USDT,58174298199.1917
2021-05-17,USDT,58174298199.1917
2021-05-18,USDT,58340211052.8417
2021-05-19,USDT,58340211052.8417
2021-05-20,USDT,58511888748.9917
2021-05-21,USDT,58511888748.9917
2021-05-22,USDT,59414391387.3617
2021-05-23,USDT,59729891387.3617
2021-05-24,USDT,60055607961.7917
2021-05-25,USDT,60706893041.4517
2021-05-26,USDT,60918547889.4417
2021-05-27,USDT,61125907361.9717
2021-05-28,USDT,61125907361.9717
2021-05-29,USDT,61738511497.8417
2021-05-30,USDT,61738511497.8417
2021-05-31,USDT,61783335673.6617
2021-06-01,USDT,61755989372.4617
2021-06-02,USDT,61670939201.6317
2021-06-03,USDT,61938257283.5517
2021-06-04,USDT,62209255385.4517
2021-06-05,USDT,62246255385.4517
2021-06-06,USDT,62246255385.4517
2021-06-07,USDT,62280355385.4517
2021-06-08,USDT,62280355385.4517
2021-06-09,USDT,62586182558.2817
2021-06-10,USDT,62586182558.2817
2021-06-11,USDT,62591701539.3017
2021-06-12,USDT,62591701539.3017
2021-06-13,USDT,62591701539.3017
2021-06-14,USDT,62592621974.6117
2021-06-15,USDT,62592846225.3617
2021-06-16,USDT,62550846225.3617
2021-06-17,USDT,62544846225.3617
2021-06-18,USDT,62544846225.3617
2021-06-19,USDT,62576335046.5417
2021-06-20,USDT,62631335046.5417
2021-06-21,USDT,62491895045.5417
2021-06-22,USDT,62699736753.8317
2021-06-23,USDT,62645350340.2417
2021-06-24,USDT,62544568809.8317
2021-06-25,USDT,62525151502.1217
2021-06-26,USDT,62525151502.1217
2021-06-27,USDT,62534142511.1117
2021-06-28,USDT,62454526906.7117
2021-06-29,USDT,62454526906.7117
2021-06-30,USDT,62378222787.3317
2021-07-01,USDT,62373875280.4617
2021-07-02,USDT,62373875280.4617
2021-07-03,USDT,62373875280.4617
2021-07-04,USDT,62373875280.4617
2021-07-05,USDT,62328222787.3317
2021-07-06,USDT,62328222787.3317
2021-07-07,USDT,62301822762.3517
2021-07-08,USDT,62206822762.3517
2021-07-09,USDT,62206922762.3517
2021-07-10,USDT,62205422762.3517
2021-07-11,USDT,62205422762.3517
2021-07-12,USDT,62205422762.3517
2021-07-13,USDT,62085422762.3517
2021-07-14,USDT,62085422762.3517
2021-07-15,USDT,62019248695.4817
2021-07-16,USDT,61984248695.4817
2021-07-17,USDT,61984248695.4817
2021-07-18,USDT,61984248695.4817
2021-07-19,USDT,61954248695.4817
2021-07-20,USDT,61931782008.7317
2021-07-21,USDT,61897032357.3617
2021-07-22,USDT,61810332357.3617
2021-07-23,USDT,61810332357.3588
2021-07-24,USDT,61810332357.3588
2021-07-25,USDT,61810332357.3588
2021-07-26,USDT,61785589987.9188
2021-07-27,USDT,61795589987.9188
2021-07-28,USDT,61796971748.1588
2021-07-29,USDT,61797452217.6888
2021-07-30,USDT,61791052217.6888
2021-07-31,USDT,61871052217.6888
2021-08-01,USDT,61938052217.6888
2021-08-02,USDT,61990121093.6888
2021-08-03,USDT,62000121093.6888
2021-08-04,USDT,62000121093.6888
2021-08-05,USDT,62001013281.3988
2021-08-06,USDT,62101133281.3988
2021-08-07,USDT,62200234130.5488
2021-08-08,USDT,62469234130.5488
2021-08-09,USDT,62556234130.5488
2021-08-10,USDT,62564734130.5488
2021-08-11,USDT,62564734130.5488
2021-08-12,USDT,62945734130.5488
2021-08-13,USDT,63246734130.5488
2021-08-14,USDT,63346734130.5488
2021-08-15,USDT,63646734130.5488
2021-08-16,USDT,64046734130.5488
2021-08-17,USDT,64056734130.5488
